Drug,Cell,Label
PLX-4720,COLO205_LARGE_INTESTINE,Sensitivity
PLX-4720,COLO320_LARGE_INTESTINE,Resistance
PLX-4720,COLO678_LARGE_INTESTINE,Resistance
PLX-4720,COLO679_SKIN,Sensitivity
PLX-4720,COLO741_SKIN,Resistance
PLX-4720,CORL105_LUNG,Resistance
PLX-4720,CORL23_LUNG,Resistance
PLX-4720,COV318_OVARY,Resistance
PLX-4720,COV504_OVARY,Resistance
PLX-4720,DAOY_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,DKMG_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,DMS114_LUNG,Resistance
PLX-4720,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,DU145_PROSTATE,Resistance
PLX-4720,DV90_LUNG,Resistance
PLX-4720,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,EBC1_LUNG,Resistance
PLX-4720,EFE184_ENDOMETRIUM,Resistance
PLX-4720,EFM19_BREAST,Resistance
PLX-4720,EFO21_OVARY,Resistance
PLX-4720,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,EN_ENDOMETRIUM,Resistance
PLX-4720,ES2_OVARY,Resistance
PLX-4720,ESS1_ENDOMETRIUM,Resistance
PLX-4720,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,FADU_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,FU97_STOMACH,Resistance
PLX-4720,FUOV1_OVARY,Resistance
PLX-4720,G361_SKIN,Sensitivity
PLX-4720,G401_SOFT_TISSUE,Resistance
PLX-4720,G402_SOFT_TISSUE,Resistance
PLX-4720,GAMG_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,GB1_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,GCIY_STOMACH,Resistance
PLX-4720,GCT_SOFT_TISSUE,Resistance
PLX-4720,GI1_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,GMS10_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,H4_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,HARA_LUNG,Resistance
PLX-4720,HCC1187_BREAST,Resistance
PLX-4720,HCC1395_BREAST,Resistance
PLX-4720,HCC15_LUNG,Resistance
PLX-4720,HCC1569_BREAST,Resistance
PLX-4720,HCC1806_BREAST,Resistance
PLX-4720,HCC1954_BREAST,Resistance
PLX-4720,HCC2935_LUNG,Resistance
PLX-4720,HCC4006_LUNG,Resistance
PLX-4720,HCC44_LUNG,Resistance
PLX-4720,HCC56_LARGE_INTESTINE,Resistance
PLX-4720,HCC70_BREAST,Resistance
PLX-4720,HCC78_LUNG,Resistance
PLX-4720,HCC827_LUNG,Resistance
PLX-4720,HCT116_LARGE_INTESTINE,Resistance
PLX-4720,HCT15_LARGE_INTESTINE,Resistance
PLX-4720,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,HDQP1_BREAST,Resistance
PLX-4720,HEC151_ENDOMETRIUM,Resistance
PLX-4720,HEC1A_ENDOMETRIUM,Resistance
PLX-4720,HEC1B_ENDOMETRIUM,Resistance
PLX-4720,HEC251_ENDOMETRIUM,Resistance
PLX-4720,HEC265_ENDOMETRIUM,Resistance
PLX-4720,HEC59_ENDOMETRIUM,Resistance
PLX-4720,HEC6_ENDOMETRIUM,Resistance
PLX-4720,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,HEP3B217_LIVER,Resistance
PLX-4720,HEPG2_LIVER,Resistance
PLX-4720,HGC27_STOMACH,Resistance
PLX-4720,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,HLE_LIVER,Resistance
PLX-4720,HLF_LIVER,Resistance
PLX-4720,HMC18_BREAST,Resistance
PLX-4720,HMCB_SKIN,Resistance
PLX-4720,HOS_BONE,Resistance
PLX-4720,HPAC_PANCREAS,Resistance
PLX-4720,HPAFII_PANCREAS,Resistance
PLX-4720,HS229T_LUNG,Resistance
PLX-4720,HS294T_SKIN,Resistance
PLX-4720,HS578T_BREAST,Resistance
PLX-4720,HS683_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,HS695T_SKIN,Resistance
PLX-4720,HS729_SOFT_TISSUE,Resistance
PLX-4720,HS739T_BREAST,Resistance
PLX-4720,HS746T_STOMACH,Resistance
PLX-4720,HS766T_PANCREAS,Resistance
PLX-4720,HS840T_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,HS852T_SKIN,Resistance
PLX-4720,HS895T_SKIN,Resistance
PLX-4720,HS936T_SKIN,Resistance
PLX-4720,HS939T_SKIN,Sensitivity
PLX-4720,HS944T_SKIN,Resistance
PLX-4720,HSC2_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,HT1080_SOFT_TISSUE,Resistance
PLX-4720,HT1197_URINARY_TRACT,Resistance
PLX-4720,HT1376_URINARY_TRACT,Resistance
PLX-4720,HT144_SKIN,Sensitivity
PLX-4720,HT29_LARGE_INTESTINE,Sensitivity
PLX-4720,HUCCT1_BILIARY_TRACT,Resistance
PLX-4720,HUH1_LIVER,Resistance
PLX-4720,HUPT3_PANCREAS,Resistance
PLX-4720,HUPT4_PANCREAS,Resistance
PLX-4720,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,IALM_LUNG,Resistance
PLX-4720,IGR37_SKIN,Sensitivity
PLX-4720,IGR39_SKIN,Resistance
PLX-4720,IM95_STOMACH,Resistance
PLX-4720,IMR32_AUTONOMIC_GANGLIA,Resistance
PLX-4720,IPC298_SKIN,Resistance
PLX-4720,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Resistance
PLX-4720,ISTMES1_PLEURA,Resistance
PLX-4720,ISTMES2_PLEURA,Resistance
PLX-4720,J82_URINARY_TRACT,Resistance
PLX-4720,JHH2_LIVER,Resistance
PLX-4720,JHH4_LIVER,Resistance
PLX-4720,JHH5_LIVER,Resistance
PLX-4720,JHH6_LIVER,Resistance
PLX-4720,JHH7_LIVER,Resistance
PLX-4720,JHOS2_OVARY,Resistance
PLX-4720,JHOS4_OVARY,Resistance
PLX-4720,JHUEM2_ENDOMETRIUM,Resistance
PLX-4720,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,JMSU1_URINARY_TRACT,Resistance
PLX-4720,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,K029AX_SKIN,Sensitivity
PLX-4720,KALS1_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KCIMOH1_PANCREAS,Resistance
PLX-4720,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KE39_STOMACH,Resistance
PLX-4720,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KELLY_AUTONOMIC_GANGLIA,Resistance
PLX-4720,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KLE_ENDOMETRIUM,Resistance
PLX-4720,KMBC2_URINARY_TRACT,Resistance
PLX-4720,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KMRC1_KIDNEY,Resistance
PLX-4720,KMRC2_KIDNEY,Resistance
PLX-4720,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,KNS60_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,KNS62_LUNG,Resistance
PLX-4720,KNS81_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KP3_PANCREAS,Resistance
PLX-4720,KP4_PANCREAS,Resistance
PLX-4720,KPNSI9S_AUTONOMIC_GANGLIA,Resistance
PLX-4720,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,KURAMOCHI_OVARY,Resistance
PLX-4720,KYM1_SOFT_TISSUE,Resistance
PLX-4720,KYSE140_OESOPHAGUS,Resistance
PLX-4720,KYSE150_OESOPHAGUS,Resistance
PLX-4720,KYSE180_OESOPHAGUS,Resistance
PLX-4720,KYSE30_OESOPHAGUS,Resistance
PLX-4720,KYSE410_OESOPHAGUS,Resistance
PLX-4720,KYSE450_OESOPHAGUS,Resistance
PLX-4720,KYSE510_OESOPHAGUS,Resistance
PLX-4720,KYSE520_OESOPHAGUS,Resistance
PLX-4720,KYSE70_OESOPHAGUS,Resistance
PLX-4720,L33_PANCREAS,Resistance
PLX-4720,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,LC1SQSF_LUNG,Resistance
PLX-4720,LCLC103H_LUNG,Resistance
PLX-4720,LN229_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,LOUNH91_LUNG,Resistance
PLX-4720,LOXIMVI_SKIN,Resistance
PLX-4720,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,LS123_LARGE_INTESTINE,Resistance
PLX-4720,LS411N_LARGE_INTESTINE,Sensitivity
PLX-4720,LS513_LARGE_INTESTINE,Resistance
PLX-4720,LU99_LUNG,Resistance
PLX-4720,LUDLU1_LUNG,Resistance
PLX-4720,MALME3M_SKIN,Sensitivity
PLX-4720,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MCAS_OVARY,Resistance
PLX-4720,MCF7_BREAST,Resistance
PLX-4720,MDAMB157_BREAST,Resistance
PLX-4720,MDAMB175VII_BREAST,Resistance
PLX-4720,MDAMB415_BREAST,Resistance
PLX-4720,MDAMB435S_SKIN,Resistance
PLX-4720,MDAMB436_BREAST,Resistance
PLX-4720,MDAMB453_BREAST,Resistance
PLX-4720,MDAMB468_BREAST,Resistance
PLX-4720,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MELHO_SKIN,Sensitivity
PLX-4720,MESSA_SOFT_TISSUE,Resistance
PLX-4720,MEWO_SKIN,Resistance
PLX-4720,MFE280_ENDOMETRIUM,Resistance
PLX-4720,MFE296_ENDOMETRIUM,Resistance
PLX-4720,MFE319_ENDOMETRIUM,Resistance
PLX-4720,MG63_BONE,Resistance
PLX-4720,MHHES1_BONE,Resistance
PLX-4720,MIAPACA2_PANCREAS,Resistance
PLX-4720,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MKN45_STOMACH,Resistance
PLX-4720,MKN7_STOMACH,Resistance
PLX-4720,MKN74_STOMACH,Resistance
PLX-4720,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,MORCPR_LUNG,Resistance
PLX-4720,MPP89_PLEURA,Resistance
PLX-4720,MSTO211H_PLEURA,Resistance
PLX-4720,NCIH1048_LUNG,Resistance
PLX-4720,NCIH1092_LUNG,Resistance
PLX-4720,NCIH1155_LUNG,Resistance
PLX-4720,NCIH1184_LUNG,Resistance
PLX-4720,NCIH1299_LUNG,Resistance
PLX-4720,NCIH1339_LUNG,Resistance
PLX-4720,NCIH1341_LUNG,Resistance
PLX-4720,NCIH1355_LUNG,Resistance
PLX-4720,NCIH1373_LUNG,Resistance
PLX-4720,NCIH1563_LUNG,Resistance
PLX-4720,NCIH1568_LUNG,Resistance
PLX-4720,NCIH1573_LUNG,Resistance
PLX-4720,NCIH1581_LUNG,Resistance
PLX-4720,NCIH1648_LUNG,Resistance
PLX-4720,NCIH1650_LUNG,Resistance
PLX-4720,NCIH1651_LUNG,Resistance
PLX-4720,NCIH1666_LUNG,Resistance
PLX-4720,NCIH1693_LUNG,Resistance
PLX-4720,NCIH1694_LUNG,Resistance
PLX-4720,NCIH1703_LUNG,Resistance
PLX-4720,NCIH1792_LUNG,Resistance
PLX-4720,NCIH1793_LUNG,Resistance
PLX-4720,NCIH1869_LUNG,Resistance
PLX-4720,NCIH1915_LUNG,Resistance
PLX-4720,NCIH1944_LUNG,Resistance
PLX-4720,NCIH1975_LUNG,Resistance
PLX-4720,NCIH2009_LUNG,Resistance
PLX-4720,NCIH2023_LUNG,Resistance
PLX-4720,NCIH2030_LUNG,Resistance
PLX-4720,NCIH2052_PLEURA,Resistance
PLX-4720,NCIH2085_LUNG,Resistance
PLX-4720,NCIH2087_LUNG,Resistance
PLX-4720,NCIH211_LUNG,Resistance
PLX-4720,NCIH2122_LUNG,Resistance
PLX-4720,NCIH2170_LUNG,Resistance
PLX-4720,NCIH2172_LUNG,Resistance
PLX-4720,NCIH2228_LUNG,Resistance
PLX-4720,NCIH226_LUNG,Resistance
PLX-4720,NCIH2286_LUNG,Resistance
PLX-4720,NCIH23_LUNG,Sensitivity
PLX-4720,NCIH2444_LUNG,Resistance
PLX-4720,NCIH2452_PLEURA,Resistance
PLX-4720,NCIH28_PLEURA,Resistance
PLX-4720,NCIH322_LUNG,Resistance
PLX-4720,NCIH3255_LUNG,Resistance
PLX-4720,NCIH358_LUNG,Resistance
PLX-4720,NCIH441_LUNG,Resistance
PLX-4720,NCIH460_LUNG,Resistance
PLX-4720,NCIH520_LUNG,Resistance
PLX-4720,NCIH522_LUNG,Resistance
PLX-4720,NCIH647_LUNG,Resistance
PLX-4720,NCIH650_LUNG,Resistance
PLX-4720,NCIH661_LUNG,Resistance
PLX-4720,NCIH727_LUNG,Resistance
PLX-4720,NCIH747_LARGE_INTESTINE,Resistance
PLX-4720,NCIH810_LUNG,Resistance
PLX-4720,NCIN87_STOMACH,Resistance
PLX-4720,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
PLX-4720,NIHOVCAR3_OVARY,Resistance
PLX-4720,NUGC3_STOMACH,Resistance
PLX-4720,NUGC4_STOMACH,Resistance
PLX-4720,OC314_OVARY,Resistance
PLX-4720,OC315_OVARY,Resistance
PLX-4720,OC316_OVARY,Resistance
PLX-4720,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,OCUM1_STOMACH,Resistance
PLX-4720,OE33_OESOPHAGUS,Resistance
PLX-4720,ONCODG1_OVARY,Resistance
PLX-4720,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,OV90_OVARY,Resistance
PLX-4720,OVCAR4_OVARY,Resistance
PLX-4720,OVCAR8_OVARY,Resistance
PLX-4720,OVMANA_OVARY,Resistance
PLX-4720,OVSAHO_OVARY,Resistance
PLX-4720,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,PANC0203_PANCREAS,Resistance
PLX-4720,PANC0327_PANCREAS,Resistance
PLX-4720,PANC0403_PANCREAS,Resistance
PLX-4720,PANC1005_PANCREAS,Resistance
PLX-4720,PATU8902_PANCREAS,Resistance
PLX-4720,PC14_LUNG,Resistance
PLX-4720,PC3_PROSTATE,Resistance
PLX-4720,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,PK1_PANCREAS,Resistance
PLX-4720,PK45H_PANCREAS,Resistance
PLX-4720,PK59_PANCREAS,Resistance
PLX-4720,PL45_PANCREAS,Resistance
PLX-4720,PLCPRF5_LIVER,Resistance
PLX-4720,PSN1_PANCREAS,Resistance
PLX-4720,QGP1_PANCREAS,Resistance
PLX-4720,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,RD_SOFT_TISSUE,Resistance
PLX-4720,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,RERFGC1B_STOMACH,Resistance
PLX-4720,RERFLCAI_LUNG,Resistance
PLX-4720,RERFLCMS_LUNG,Resistance
PLX-4720,RKO_LARGE_INTESTINE,Resistance
PLX-4720,RL952_ENDOMETRIUM,Resistance
PLX-4720,RPMI7951_SKIN,Resistance
PLX-4720,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,RT112_URINARY_TRACT,Resistance
PLX-4720,RT4_URINARY_TRACT,Resistance
PLX-4720,RVH421_SKIN,Sensitivity
PLX-4720,SAOS2_BONE,Resistance
PLX-4720,SBC5_LUNG,Resistance
PLX-4720,SCABER_URINARY_TRACT,Resistance
PLX-4720,SCC25_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,SCC9_UPPER_AERODIGESTIVE_TRACT,Resistance
PLX-4720,SF126_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,SF295_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,SH10TC_STOMACH,Resistance
PLX-4720,SHP77_LUNG,Resistance
PLX-4720,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity
PLX-4720,SIMA_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SJRH30_SOFT_TISSUE,Resistance
PLX-4720,SJSA1_BONE,Resistance
PLX-4720,SKBR3_BREAST,Resistance
PLX-4720,SKCO1_LARGE_INTESTINE,Resistance
PLX-4720,SKES1_BONE,Resistance
PLX-4720,SKHEP1_LIVER,Resistance
PLX-4720,SKLMS1_SOFT_TISSUE,Resistance
PLX-4720,SKLU1_LUNG,Resistance
PLX-4720,SKMEL2_SKIN,Resistance
PLX-4720,SKMEL24_SKIN,Resistance
PLX-4720,SKMEL30_SKIN,Resistance
PLX-4720,SKMEL31_SKIN,Resistance
PLX-4720,SKMEL5_SKIN,Sensitivity
PLX-4720,SKMES1_LUNG,Resistance
PLX-4720,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SKNAS_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SKNBE2_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SKNDZ_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SKNFI_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SKNSH_AUTONOMIC_GANGLIA,Resistance
PLX-4720,SKOV3_OVARY,Resistance
PLX-4720,SNGM_ENDOMETRIUM,Resistance
PLX-4720,SNU1_STOMACH,Resistance
PLX-4720,SNU16_STOMACH,Resistance
PLX-4720,SNU182_LIVER,Resistance
PLX-4720,SNU387_LIVER,Resistance
PLX-4720,SNU398_LIVER,Resistance
PLX-4720,SNU423_LIVER,Resistance
PLX-4720,SNU449_LIVER,Resistance
PLX-4720,SNU475_LIVER,Resistance
PLX-4720,SNUC2A_LARGE_INTESTINE,Resistance
PLX-4720,SQ1_LUNG,Resistance
PLX-4720,SU8686_PANCREAS,Resistance
PLX-4720,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SUIT2_PANCREAS,Resistance
PLX-4720,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,SW1088_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,SW1271_LUNG,Resistance
PLX-4720,SW1353_BONE,Resistance
PLX-4720,SW1417_LARGE_INTESTINE,Sensitivity
PLX-4720,SW1573_LUNG,Resistance
PLX-4720,SW1990_PANCREAS,Resistance
PLX-4720,SW403_LARGE_INTESTINE,Resistance
PLX-4720,SW48_LARGE_INTESTINE,Resistance
PLX-4720,SW480_LARGE_INTESTINE,Resistance
PLX-4720,SW579_THYROID,Resistance
PLX-4720,SW620_LARGE_INTESTINE,Resistance
PLX-4720,SW780_URINARY_TRACT,Resistance
PLX-4720,SW900_LUNG,Resistance
PLX-4720,T24_URINARY_TRACT,Resistance
PLX-4720,T3M10_LUNG,Resistance
PLX-4720,T47D_BREAST,Resistance
PLX-4720,T84_LARGE_INTESTINE,Resistance
PLX-4720,T98G_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,TC71_BONE,Resistance
PLX-4720,TCCSUP_URINARY_TRACT,Resistance
PLX-4720,TE1_OESOPHAGUS,Resistance
PLX-4720,TE15_OESOPHAGUS,Resistance
PLX-4720,TE5_OESOPHAGUS,Resistance
PLX-4720,TE617T_SOFT_TISSUE,Resistance
PLX-4720,TE9_OESOPHAGUS,Resistance
PLX-4720,TEN_ENDOMETRIUM,Resistance
PLX-4720,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,TOV112D_OVARY,Resistance
PLX-4720,TOV21G_OVARY,Resistance
PLX-4720,TT2609C02_THYROID,Resistance
PLX-4720,TYKNU_OVARY,Resistance
PLX-4720,U118MG_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,U2OS_BONE,Resistance
PLX-4720,U87MG_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
PLX-4720,UACC257_SKIN,Sensitivity
PLX-4720,UACC62_SKIN,Sensitivity
PLX-4720,UACC812_BREAST,Resistance
PLX-4720,UMUC3_URINARY_TRACT,Resistance
PLX-4720,VMRCLCD_LUNG,Resistance
PLX-4720,VMRCRCW_KIDNEY,Resistance
PLX-4720,VMRCRCZ_KIDNEY,Resistance
PLX-4720,WM115_SKIN,Resistance
PLX-4720,WM1799_SKIN,Sensitivity
PLX-4720,WM2664_SKIN,Sensitivity
PLX-4720,WM793_SKIN,Resistance
PLX-4720,WM88_SKIN,Sensitivity
PLX-4720,WM983B_SKIN,Sensitivity
PLX-4720,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance
PLX-4720,ZR751_BREAST,Resistance
PLX-4720,ZR7530_BREAST,Resistance
Erlotinib,1321N1_CENTRAL_NERVOUS_SYSTEM,Resistance
Erlotinib,22RV1_PROSTATE,Resistance
Erlotinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
Erlotinib,5637_URINARY_TRACT,Resistance
Erlotinib,639V_URINARY_TRACT,Resistance
Erlotinib,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,769P_KIDNEY,Resistance
Erlotinib,786O_KIDNEY,Resistance
Erlotinib,8305C_THYROID,Resistance
Erlotinib,8505C_THYROID,Resistance
Erlotinib,8MGBA_CENTRAL_NERVOUS_SYSTEM,Resistance
Erlotinib,A172_CENTRAL_NERVOUS_SYSTEM,Resistance
Erlotinib,A204_SOFT_TISSUE,Resistance
Erlotinib,A2058_SKIN,Resistance
Erlotinib,A253_SALIVARY_GLAND,Resistance
Erlotinib,A2780_OVARY,Resistance
Erlotinib,A375_SKIN,Resistance
Erlotinib,A549_LUNG,Resistance
Erlotinib,A673_BONE,Resistance
Erlotinib,ACHN_KIDNEY,Resistance
Erlotinib,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,AN3CA_ENDOMETRIUM,Resistance
Erlotinib,ASPC1_PANCREAS,Resistance
Erlotinib,AU565_BREAST,Resistance
Erlotinib,AZ521_STOMACH,Resistance
Erlotinib,BCPAP_THYROID,Resistance
Erlotinib,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,BFTC909_KIDNEY,Resistance
Erlotinib,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,BT20_BREAST,Resistance
Erlotinib,BT474_BREAST,Resistance
Erlotinib,BT549_BREAST,Resistance
Erlotinib,BXPC3_PANCREAS,Resistance
Erlotinib,C2BBE1_LARGE_INTESTINE,Resistance
Erlotinib,C32_SKIN,Resistance
Erlotinib,C3A_LIVER,Resistance
Erlotinib,CAKI2_KIDNEY,Resistance
Erlotinib,CAL12T_LUNG,Sensitivity
Erlotinib,CAL27_UPPER_AERODIGESTIVE_TRACT,Sensitivity
Erlotinib,CAL78_BONE,Resistance
Erlotinib,CAL851_BREAST,Resistance
Erlotinib,CALU1_LUNG,Resistance
Erlotinib,CALU3_LUNG,Resistance
Erlotinib,CALU6_LUNG,Resistance
Erlotinib,CAMA1_BREAST,Resistance
Erlotinib,CAPAN2_PANCREAS,Resistance
Erlotinib,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance
Erlotinib,CCK81_LARGE_INTESTINE,Sensitivity
Erlotinib,CHL1_SKIN,Resistance
Erlotinib,CHP212_AUTONOMIC_GANGLIA,Resistance
Erlotinib,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance
Erlotinib,COLO201_LARGE_INTESTINE,Resistance
